country,demographic,coefficient,intercept,test_size,r_squared,latitude,longitude
Madagascar,Female 5-17,1.5980861244019142,-3214.478468899522,0.15789999999999998,0.6462523846345649,-18.9249604,46.4416422
Madagascar,Female 18-59,3.694915254237288,-7433.073446327683,0.15789999999999998,0.984153699337264,-18.9249604,46.4416422
Madagascar,Female 60+,0.2099999999999999,-422.57999999999987,0.2072,0.8960000000000254,-18.9249604,46.4416422
Madagascar,Male 0-4,0.7701863354037273,-1549.9503105590077,0.1318,0.9440608001234544,-18.9249604,46.4416422
Madagascar,Male 5-17,2.7899999999999987,-5613.989999999998,0.1521,0.9271822222222303,-18.9249604,46.4416422
Madagascar,Male 18-59,8.237288135593218,-16573.016949152538,0.2362,0.9680378087297892,-18.9249604,46.4416422
Madagascar,Male 60+,0.10958904109589043,-220.35616438356172,0.2797,0.2630887596172029,-18.9249604,46.4416422
Malawi,Female 0-4,106.88161029061462,-213389.79680800386,0.2478,0.7552711264131619,-13.2687204,33.9301963
Malawi,Female 5-17,267.89433198380556,-535344.3145748986,0.1811,0.892554203278938,-13.2687204,33.9301963
Malawi,Female 18-59,303.94940476190493,-607610.4369047622,0.15789999999999998,0.9213597346584872,-13.2687204,33.9301963
Malawi,Female 60+,14.878668171557562,-29803.220090293453,0.1318,0.8895070667455534,-13.2687204,33.9301963
Malawi,Male 0-4,108.37169811320751,-216404.36415094332,0.1956,0.8069997480297909,-13.2687204,33.9301963
Malawi,Male 5-17,298.92620987062776,-597485.2486823193,0.242,0.8735062757280154,-13.2687204,33.9301963
Malawi,Male 18-59,409.7633030499675,-819234.368916288,0.1318,0.9714425348151036,-13.2687204,33.9301963
Malawi,Male 60+,10.995412092413563,-22013.529739472382,0.0999,0.8994367972532127,-13.2687204,33.9301963
Malaysia,Female 0-4,624.9305766837226,-1251713.1145069834,0.0622,0.9966334680202392,4.5693754,102.2656823
Malaysia,Female 5-17,568.2190860215054,-1137386.690860215,0.08539999999999999,0.9980554369551756,4.5693754,102.2656823
Malaysia,Female 18-59,2248.006444683137,-4500543.485857502,0.1637,0.9974824866617034,4.5693754,102.2656823
Malaysia,Female 60+,55.81026372059868,-111775.72815395573,0.0622,0.995351992611514,4.5693754,102.2656823
Malaysia,Male 0-4,652.7524752475247,-1307449.5275813292,0.184,0.9871065569138748,4.5693754,102.2656823
Malaysia,Male 5-17,693.2547873412617,-1387591.3509373108,0.2188,0.9987028543801056,4.5693754,102.2656823
Malaysia,Male 18-59,5689.385501459071,-11385867.958838893,0.0564,0.9960688713743068,4.5693754,102.2656823
Malaysia,Male 60+,74.13070539419084,-148438.9813278008,0.0593,0.9982899085534136,4.5693754,102.2656823
Mali,Female 0-4,77.69798933114488,-154743.2125564219,0.2362,0.9615879497758952,16.3700359,-2.2900239
Mali,Female 5-17,306.6017296313155,-612932.2630860265,0.07959999999999999,0.9524696538018316,16.3700359,-2.2900239
Mali,Female 18-59,325.9803609341826,-651769.5928874735,0.1086,0.9466333831843434,16.3700359,-2.2900239
Mali,Female 60+,22.2687306501548,-44506.163467492246,0.1057,0.8984534108617123,16.3700359,-2.2900239
Mali,Male 0-4,118.53577280174768,-236927.32741671216,0.08829999999999999,0.98629509138116,16.3700359,-2.2900239
Mali,Male 5-17,272.7342702702703,-544513.8977297299,0.184,0.937790922993386,16.3700359,-2.2900239
Mali,Male 18-59,169.50294117647059,-336341.7784313725,0.1173,0.8603373918769944,16.3700359,-2.2900239
Mali,Male 60+,27.88332574723108,-55720.11288120165,0.08249999999999999,0.9177300622882091,16.3700359,-2.2900239
Malta,Female 0-4,-0.2898550724637681,583.8405797101448,0.01,0.0,35.8885993,14.4476911
Malta,Female 5-17,-0.6675531914893618,1345.3563829787233,0.2507,0.14513644128993886,35.8885993,14.4476911
Malta,Female 18-59,-17.493975903614455,35238.987951807234,0.01,0.0,35.8885993,14.4476911
Malta,Female 60+,-0.0,0.0,0.01,1.0,35.8885993,14.4476911
Malta,Male 0-4,-0.4357541899441342,877.7430167597768,0.01,0.0,35.8885993,14.4476911
Malta,Male 5-17,-4.2972972972972965,8659.135135135131,0.1347,0.9210952873268291,35.8885993,14.4476911
Malta,Male 18-59,-225.0102389078498,453313.8907849829,0.2478,0.5726104030442659,35.8885993,14.4476911
Malta,Male 60+,-0.0,0.0,0.01,1.0,35.8885993,14.4476911
Mauritania,Female 0-4,375.6941529235383,-752981.9940029985,0.155,0.9935706741487064,20.2540382,-9.2399263
Mauritania,Female 5-17,851.4380215445302,-1706757.239417387,0.07669999999999999,0.9942432035918348,20.2540382,-9.2399263
Mauritania,Female 18-59,1022.01912568306,-2048532.4262295081,0.184,0.9669351782942286,20.2540382,-9.2399263
Mauritania,Female 60+,107.66992596731389,-215832.5918424361,0.0941,0.9569160907377354,20.2540382,-9.2399263
Mauritania,Male 0-4,384.8666229723087,-771418.6288710468,0.07669999999999999,0.9980100424939291,20.2540382,-9.2399263
Mauritania,Male 5-17,812.2014064190407,-1627954.6662459432,0.1318,0.9783403423690756,20.2540382,-9.2399263
Mauritania,Male 18-59,669.5254792724891,-1341794.539570703,0.0941,0.9938993456204588,20.2540382,-9.2399263
Mauritania,Male 60+,91.04509894155544,-182504.4928670041,0.1086,0.9876726853643664,20.2540382,-9.2399263
Mauritius,Female 0-4,-0.0,0.0,0.01,1.0,-20.2759451,57.5703566
Mauritius,Female 5-17,-0.0,0.0,0.01,1.0,-20.2759451,57.5703566
Mauritius,Female 18-59,0.0,1.0,0.01,0.0,-20.2759451,57.5703566
Mauritius,Female 60+,-0.0,0.0,0.01,1.0,-20.2759451,57.5703566
Mauritius,Male 0-4,-0.9999999999999996,2016.9999999999993,0.01,0.0,-20.2759451,57.5703566
Mauritius,Male 5-17,-0.9999999999999996,2017.9999999999993,0.01,1.0,-20.2759451,57.5703566
Mauritius,Male 18-59,-0.9999999999999996,2017.9999999999993,0.01,0.0,-20.2759451,57.5703566
Mauritius,Male 60+,0.0,0.0,0.01,1.0,-20.2759451,57.5703566
Mexico,Female 0-4,-4.476534296028876,9120.36462093862,0.2072,0.09895444640440798,19.4326009,-99.1333416
Mexico,Female 5-17,-30.15911485774499,61018.458728486126,0.1463,0.25505736216897634,19.4326009,-99.1333416
Mexico,Female 18-59,-22.254121660034123,45901.377771461084,0.097,0.17442671489050166,19.4326009,-99.1333416
Mexico,Female 60+,-15.301272984441294,30849.765205091928,0.1724,0.8173922994542996,19.4326009,-99.1333416
Mexico,Male 0-4,-3.173955773955772,6513.4103194103145,0.271,0.057582296238895665,19.4326009,-99.1333416
Mexico,Male 5-17,-24.68518518518517,50076.75925925922,0.1927,0.2525001793516608,19.4326009,-99.1333416
Mexico,Male 18-59,17.90008025682181,-34278.64365971104,0.01,0.0,19.4326009,-99.1333416
Mexico,Male 60+,-23.11799824407375,46604.124846356455,0.0941,0.989078550014191,19.4326009,-99.1333416
Micronesia,Female 0-4,-0.0,0.0,0.01,1.0,5.5600565,150.1982846
Micronesia,Female 5-17,0.0,0.0,0.01,1.0,5.5600565,150.1982846
Micronesia,Female 18-59,0.0,0.0,0.01,1.0,5.5600565,150.1982846
Micronesia,Female 60+,-0.0,0.0,0.01,1.0,5.5600565,150.1982846
Micronesia,Male 0-4,-0.0,0.0,0.01,1.0,5.5600565,150.1982846
Micronesia,Male 5-17,0.0,0.0,0.01,1.0,5.5600565,150.1982846
Micronesia,Male 18-59,1.46,-2929.14,0.01,0.0,5.5600565,150.1982846
Micronesia,Male 60+,0.0,0.0,0.01,1.0,5.5600565,150.1982846
Monaco,Female 0-4,-0.0,0.0,0.01,1.0,43.7323492,7.4276832
Monaco,Female 5-17,-0.0,0.0,0.01,1.0,43.7323492,7.4276832
Monaco,Female 18-59,0.0,0.0,0.01,1.0,43.7323492,7.4276832
Monaco,Female 60+,0.0,0.0,0.01,1.0,43.7323492,7.4276832
Monaco,Male 0-4,0.0,0.0,0.01,1.0,43.7323492,7.4276832
Monaco,Male 5-17,0.0,0.0,0.01,1.0,43.7323492,7.4276832
Monaco,Male 18-59,0.0,0.0,0.01,1.0,43.7323492,7.4276832
Monaco,Male 60+,-0.0,0.0,0.01,1.0,43.7323492,7.4276832
Mongolia,Female 0-4,-0.0037237643872715,7.797901150981728,0.01,0.0,46.8250388,103.8499736
Mongolia,Female 5-17,0.04055994256999282,-81.3664752333094,0.01,0.0,46.8250388,103.8499736
Mongolia,Female 18-59,0.02759526938239161,-52.09811651335965,0.1028,0.32348776085750097,46.8250388,103.8499736
Mongolia,Female 60+,-0.021978021978021987,44.373626373626394,0.01,0.0,46.8250388,103.8499736
Mongolia,Male 0-4,0.007142857142857139,-13.464285714285708,0.1434,0.02196428571428699,46.8250388,103.8499736
Mongolia,Male 5-17,0.017941773865944487,-35.93534190927557,0.01,0.0,46.8250388,103.8499736
Mongolia,Male 18-59,0.2906403940886699,-575.7898193760261,0.1144,0.5849352622539166,46.8250388,103.8499736
Mongolia,Male 60+,-0.0035516969218626743,7.453433307024479,0.01,0.0,46.8250388,103.8499736
Montenegro,Female 0-4,-31.649219467401284,63882.34527089072,0.2217,0.9662994264788268,42.9868853,19.5180992
Montenegro,Female 5-17,-142.7556750298685,288297.2120669056,0.1057,0.8952567461377826,42.9868853,19.5180992
Montenegro,Female 18-59,-240.9885057471264,488123.60083594563,0.1376,0.5005078291002665,42.9868853,19.5180992
Montenegro,Female 60+,-50.972764645426494,103661.0231243576,0.1028,0.36118959463634703,42.9868853,19.5180992
Montenegro,Male 0-4,-36.065123789020454,72793.02314316468,0.1318,0.9386374904903644,42.9868853,19.5180992
Montenegro,Male 5-17,-154.0136518771331,311080.4607508532,0.1608,0.8810830272507462,42.9868853,19.5180992
Montenegro,Male 18-59,-159.80459770114948,324698.3960292582,0.1173,0.3757569237646717,42.9868853,19.5180992
Montenegro,Male 60+,-6.268434670116442,13423.369987063415,0.1521,0.008466424617537993,42.9868853,19.5180992
Montserrat,Female 0-4,0.0,0.0,0.01,1.0,16.7417041,-62.1916844
Montserrat,Female 5-17,-0.0,0.0,0.01,1.0,16.7417041,-62.1916844
Montserrat,Female 18-59,-0.0,0.0,0.01,1.0,16.7417041,-62.1916844
Montserrat,Female 60+,0.0,0.0,0.01,1.0,16.7417041,-62.1916844
Montserrat,Male 0-4,-0.0,0.0,0.01,1.0,16.7417041,-62.1916844
Montserrat,Male 5-17,-0.0,0.0,0.01,1.0,16.7417041,-62.1916844
Montserrat,Male 18-59,-4.499999999999998,9058.999999999996,0.01,0.0,16.7417041,-62.1916844
Montserrat,Male 60+,0.0,0.0,0.01,1.0,16.7417041,-62.1916844
Morocco,Female 0-4,23.27638533674339,-46654.339982949685,0.1318,0.9900697577503876,31.1728205,-7.3362482
Morocco,Female 5-17,43.20857142857143,-86613.3,0.1405,0.8771921876430728,31.1728205,-7.3362482
Morocco,Female 18-59,57.1826171875,-114302.7509765625,0.0999,0.8150274376539157,31.1728205,-7.3362482
Morocco,Female 60+,-4.402976190476188,8906.304761904756,0.2304,0.3028575041005739,31.1728205,-7.3362482
Morocco,Male 0-4,23.021897810218977,-46141.47688564476,0.07669999999999999,0.9851265548056152,31.1728205,-7.3362482
Morocco,Male 5-17,56.07501697216566,-112372.6198234895,0.1492,0.8276710497802467,31.1728205,-7.3362482
Morocco,Male 18-59,147.97751124437775,-295939.8005997,0.07959999999999999,0.9423763985915364,31.1728205,-7.3362482
Morocco,Male 60+,-0.5678663239074545,1186.8272493573254,0.1782,0.02742850356305815,31.1728205,-7.3362482
Mozambique,Female 0-4,66.69484457922667,-133338.8555724033,0.15789999999999998,0.9742535014537148,-19.302233,34.9144977
Mozambique,Female 5-17,165.7704918032787,-331663.63934426237,0.126,0.9937138135947691,-19.302233,34.9144977
Mozambique,Female 18-59,295.07746478873236,-590898.647887324,0.0593,0.9820261593424856,-19.302233,34.9144977
Mozambique,Female 60+,86.68275862068964,-173892.924137931,0.01,0.0,-19.302233,34.9144977
Mozambique,Male 0-4,67.38086303939963,-134700.99186991868,0.06799999999999999,0.9738551747588872,-19.302233,34.9144977
Mozambique,Male 5-17,179.23294117647052,-358602.38352941157,0.2304,0.9775633487990172,-19.302233,34.9144977
Mozambique,Male 18-59,604.0958904109588,-1209714.246575342,0.1347,0.9648466691049108,-19.302233,34.9144977
Mozambique,Male 60+,99.07347287483981,-198766.42588637333,0.01,0.0,-19.302233,34.9144977
Myanmar,Female 0-4,-4521.26073926074,9131449.385614386,0.1347,0.9456818939645422,17.1750495,95.9999652
Myanmar,Female 5-17,-14372.607798165132,29020797.93348623,0.1956,0.7005365960131054,17.1750495,95.9999652
Myanmar,Female 18-59,-14477.141479099686,29250072.340836026,0.126,0.8092067792046723,17.1750495,95.9999652
Myanmar,Female 60+,-960.0465116279074,1944048.395348838,0.0912,0.632030696164227,17.1750495,95.9999652
Myanmar,Male 0-4,-4826.079242032729,9745529.090439277,0.1463,0.9967655354168116,17.1750495,95.9999652
Myanmar,Male 5-17,-16320.1865942029,32941763.402173914,0.1173,0.9609472017341021,17.1750495,95.9999652
Myanmar,Male 18-59,-13202.14583333334,26670039.416666687,0.2043,0.8739840334925946,17.1750495,95.9999652
Myanmar,Male 60+,-1287.5358649789034,2602756.3282700432,0.126,0.7891801465045372,17.1750495,95.9999652
Namibia,Female 0-4,-76.4059973045822,154166.50471698114,0.15789999999999998,0.8945934602692065,-23.2335499,17.3231107
Namibia,Female 5-17,-158.1202213279678,319054.70606975193,0.1376,0.9480946962058306,-23.2335499,17.3231107
Namibia,Female 18-59,-130.66004651994987,264023.7691894793,0.1811,0.9358382163575638,-23.2335499,17.3231107
Namibia,Female 60+,-11.464047576139851,23109.01387637413,0.1927,0.9918655979131559,-23.2335499,17.3231107
Namibia,Male 0-4,-81.71405361494719,164825.36027619813,0.2101,0.9365140576558404,-23.2335499,17.3231107
Namibia,Male 5-17,-173.73999999999995,350563.28,0.097,0.9267391824520924,-23.2335499,17.3231107
Namibia,Male 18-59,-151.24837758112102,305919.0828908556,0.08539999999999999,0.9943029044506244,-23.2335499,17.3231107
Namibia,Male 60+,-8.903170227429358,17956.57649896623,0.1318,0.7829223554167164,-23.2335499,17.3231107
Nauru,Female 0-4,0.0,0.0,0.01,1.0,-0.5252306,166.9324426
Nauru,Female 5-17,-0.0,0.0,0.01,1.0,-0.5252306,166.9324426
Nauru,Female 18-59,-0.0,0.0,0.01,1.0,-0.5252306,166.9324426
Nauru,Female 60+,-0.0,0.0,0.01,1.0,-0.5252306,166.9324426
Nauru,Male 0-4,-0.0,0.0,0.01,1.0,-0.5252306,166.9324426
Nauru,Male 5-17,0.0,0.0,0.01,1.0,-0.5252306,166.9324426
Nauru,Male 18-59,-81.21428571428572,163741.53571428574,0.01,0.0,-0.5252306,166.9324426
Nauru,Male 60+,0.0,0.0,0.01,1.0,-0.5252306,166.9324426
Nepal,Female 0-4,-290.814858490566,587164.6456367924,0.0622,0.9695928963645832,28.1083929,84.0917139
Nepal,Female 5-17,-1145.8716750539174,2311938.640186915,0.2101,0.9828493651419496,28.1083929,84.0917139
Nepal,Female 18-59,-1460.1565934065936,2954333.462820513,0.1521,0.9964323597496249,28.1083929,84.0917139
Nepal,Female 60+,-168.02163624070326,339606.4753211631,0.1086,0.9360962452254116,28.1083929,84.0917139
Nepal,Male 0-4,-306.0367469879518,617885.6463855421,0.0941,0.9854372519298232,28.1083929,84.0917139
Nepal,Male 5-17,-1188.7247340425529,2398463.6090425523,0.1492,0.998431036416632,28.1083929,84.0917139
Nepal,Male 18-59,-1535.452738582916,3106090.249886208,0.08249999999999999,0.9964251555355808,28.1083929,84.0917139
Nepal,Male 60+,-197.6924552429667,399654.0031969308,0.07959999999999999,0.9830768323690786,28.1083929,84.0917139
Netherlands,Female 0-4,-0.0,0.0,0.01,1.0,52.5001698,5.7480821
Netherlands,Female 5-17,-0.0,0.0,0.01,1.0,52.5001698,5.7480821
Netherlands,Female 18-59,-0.0,0.0,0.01,1.0,52.5001698,5.7480821
Netherlands,Female 60+,-0.0,0.0,0.01,1.0,52.5001698,5.7480821
Netherlands,Male 0-4,-0.0,0.0,0.01,1.0,52.5001698,5.7480821
Netherlands,Male 5-17,0.0,0.0,0.01,1.0,52.5001698,5.7480821
Netherlands,Male 18-59,-0.0,0.0,0.01,1.0,52.5001698,5.7480821
Netherlands,Male 60+,-0.0,0.0,0.01,1.0,52.5001698,5.7480821
New Zealand,Female 0-4,0.0,0.0,0.01,1.0,-41.5000831,172.8344077
New Zealand,Female 5-17,-0.0,0.0,0.01,1.0,-41.5000831,172.8344077
New Zealand,Female 18-59,0.0,0.0,0.01,1.0,-41.5000831,172.8344077
New Zealand,Female 60+,0.0,0.0,0.01,1.0,-41.5000831,172.8344077
New Zealand,Male 0-4,-0.0,0.0,0.01,1.0,-41.5000831,172.8344077
New Zealand,Male 5-17,0.0,0.0,0.01,1.0,-41.5000831,172.8344077
New Zealand,Male 18-59,0.0,0.0,0.01,1.0,-41.5000831,172.8344077
New Zealand,Male 60+,-0.0,0.0,0.01,1.0,-41.5000831,172.8344077
Nicaragua,Female 0-4,0.9199185612487276,-1844.5083135391926,0.126,0.7942342485597492,12.6090157,-85.2936911
Nicaragua,Female 5-17,3.3097800655124017,-6635.214787084701,0.2275,0.9385785554670852,12.6090157,-85.2936911
Nicaragua,Female 18-59,0.6568270165208941,-1195.756924198251,0.01,0.0,12.6090157,-85.2936911
Nicaragua,Female 60+,1.2392337606222092,-2484.0676940803687,0.0593,0.9023812721215326,12.6090157,-85.2936911
Nicaragua,Male 0-4,0.8873873873873872,-1779.3299549549542,0.07089999999999999,0.9680282760237636,12.6090157,-85.2936911
Nicaragua,Male 5-17,4.573937908496731,-9169.480392156862,0.16949999999999998,0.7994318435783474,12.6090157,-85.2936911
Nicaragua,Male 18-59,2.7828936588563,-5488.2030149107,0.06799999999999999,0.9783513671384042,12.6090157,-85.2936911
Nicaragua,Male 60+,-1.214809873248833,2457.805870580388,0.1666,0.8234521053234696,12.6090157,-85.2936911
Niger,Female 0-4,1293.2822011691192,-2593797.1638782504,0.2072,0.8664861260569328,17.7356214,9.3238432
Niger,Female 5-17,3118.8979063241964,-6256055.584718325,0.16949999999999998,0.7134475040302243,17.7356214,9.3238432
Niger,Female 18-59,2917.60337474504,-5850989.2820322625,0.2159,0.6453554685575635,17.7356214,9.3238432
Niger,Female 60+,263.75266653250145,-529108.056349366,0.1869,0.6914700650234521,17.7356214,9.3238432
Niger,Male 0-4,1336.0293408360128,-2679508.029742765,0.1985,0.8277119986637297,17.7356214,9.3238432
Niger,Male 5-17,2655.679625629949,-5324256.990640746,0.1782,0.6530356460043225,17.7356214,9.3238432
Niger,Male 18-59,2220.4346473029045,-4453457.8672199175,0.155,0.7058060517224856,17.7356214,9.3238432
Niger,Male 60+,316.82563694267515,-635416.7229299365,0.213,0.6932072482485112,17.7356214,9.3238432
Nigeria,Female 0-4,45.83490566037739,-91704.34787735855,0.07089999999999999,0.8049711069380066,9.6000359,7.9999721
Nigeria,Female 5-17,127.17669616519173,-254477.19970501476,0.1028,0.9495541890685923,9.6000359,7.9999721
Nigeria,Female 18-59,20.639891696750922,-39052.66227436827,0.1637,0.31365527270657223,9.6000359,7.9999721
Nigeria,Female 60+,16.453459432553505,-32971.858636137375,0.2507,0.7077704287396633,9.6000359,7.9999721
Nigeria,Male 0-4,43.998976807639856,-88005.58697135068,0.213,0.9011834178344216,9.6000359,7.9999721
Nigeria,Male 5-17,89.3646775165762,-178571.0162748643,0.2739,0.8950121047168859,9.6000359,7.9999721
Nigeria,Male 18-59,-7.685311871227354,18211.98953722332,0.0999,0.039664200458681576,9.6000359,7.9999721
Nigeria,Male 60+,7.376900629703583,-14706.171709414844,0.07379999999999999,0.5724187315321915,9.6000359,7.9999721
Norway,Female 0-4,-0.0,0.0,0.01,1.0,60.5000209,9.0999715
Norway,Female 5-17,-0.0,0.0,0.01,1.0,60.5000209,9.0999715
Norway,Female 18-59,0.0,0.0,0.01,1.0,60.5000209,9.0999715
Norway,Female 60+,0.0,0.0,0.01,1.0,60.5000209,9.0999715
Norway,Male 0-4,0.0,0.0,0.01,1.0,60.5000209,9.0999715
Norway,Male 5-17,-0.0,0.0,0.01,1.0,60.5000209,9.0999715
Norway,Male 18-59,-0.0,0.0,0.01,1.0,60.5000209,9.0999715
Norway,Male 60+,-0.0,0.0,0.01,1.0,60.5000209,9.0999715
Oman,Female 0-4,1.3064037948413878,-2617.1082122739413,0.1666,0.930246884697286,21.0000287,57.0036901
Oman,Female 5-17,6.248606811145513,-12526.169659442727,0.0593,0.9544811014394624,21.0000287,57.0036901
Oman,Female 18-59,9.002920181700189,-18043.667423750805,0.1405,0.8903340566770949,21.0000287,57.0036901
Oman,Female 60+,3.992368291482029,-8006.724027572624,0.01,0.0,21.0000287,57.0036901
Oman,Male 0-4,1.6814094329234732,-3369.746742521565,0.1985,0.9475745346301779,21.0000287,57.0036901
Oman,Male 5-17,4.856777493606139,-9735.230179028134,0.097,0.9484807769506288,21.0000287,57.0036901
Oman,Male 18-59,8.056306306306306,-16137.022522522522,0.0564,0.9397791907458553,21.0000287,57.0036901
Oman,Male 60+,3.585548172757475,-7192.093853820598,0.01,0.0,21.0000287,57.0036901
Pakistan,Female 0-4,8200.113793103448,-16381584.763793105,0.08829999999999999,0.8150330499437253,30.3308401,71.247499
Pakistan,Female 5-17,19392.548082837813,-38664613.88620054,0.1927,0.7601423146242161,30.3308401,71.247499
Pakistan,Female 18-59,29566.74311926607,-59069541.05160554,0.08829999999999999,0.8821565333964737,30.3308401,71.247499
Pakistan,Female 60+,2166.3212249768,-4330066.128861195,0.097,0.9029333161534084,30.3308401,71.247499
Pakistan,Male 0-4,9009.406153846154,-17995650.94153846,0.07669999999999999,0.8691604260449147,30.3308401,71.247499
Pakistan,Male 5-17,27864.610226065844,-55652930.83614018,0.07089999999999999,0.9783871732123194,30.3308401,71.247499
Pakistan,Male 18-59,34331.36490125674,-68622794.03889889,0.1405,0.8636131165834883,30.3308401,71.247499
Pakistan,Male 60+,3700.732031692132,-7398472.046689303,0.0593,0.9442891957227716,30.3308401,71.247499
Palau,Female 0-4,-0.0,0.0,0.01,1.0,6.097367,133.313631
Palau,Female 5-17,0.0,0.0,0.01,1.0,6.097367,133.313631
Palau,Female 18-59,-0.22009569377990426,443.34928229665064,0.01,0.0,6.097367,133.313631
Palau,Female 60+,0.0,0.0,0.01,1.0,6.097367,133.313631
Palau,Male 0-4,0.0,0.0,0.01,1.0,6.097367,133.313631
Palau,Male 5-17,-0.0,0.0,0.01,1.0,6.097367,133.313631
Palau,Male 18-59,-1.164383561643835,2346.438356164382,0.16949999999999998,0.8821542503284244,6.097367,133.313631
Palau,Male 60+,-0.0,0.0,0.01,1.0,6.097367,133.313631
Panama,Female 0-4,25.95806451612903,-51921.151612903224,0.07379999999999999,0.9885761473987804,8.559559,-81.1308434
Panama,Female 5-17,196.9613996112191,-394020.251319078,0.15789999999999998,0.9989771849709298,8.559559,-81.1308434
Panama,Female 18-59,306.20238095238085,-612853.0499999997,0.097,0.9778342273271527,8.559559,-81.1308434
Panama,Female 60+,55.90772089182493,-111826.80511973573,0.097,0.9778895634347374,8.559559,-81.1308434
Panama,Male 0-4,24.777043765483064,-49544.095788604434,0.0999,0.9722173296552646,8.559559,-81.1308434
Panama,Male 5-17,243.58232235701908,-487353.56325823243,0.07089999999999999,0.9976696960290744,8.559559,-81.1308434
Panama,Male 18-59,474.4906112664804,-949862.5701158614,0.07669999999999999,0.9840684182317624,8.559559,-81.1308434
Panama,Male 60+,65.60669077757683,-131235.81555153706,0.0941,0.9981065652881996,8.559559,-81.1308434
Papua New Guinea,Female 0-4,3.2702786377708972,-6429.586068111453,0.01,0.0,-5.6816069,144.2489081
Papua New Guinea,Female 5-17,2.746118012422351,-5099.838509316753,0.2942,0.0006081935851109942,-5.6816069,144.2489081
Papua New Guinea,Female 18-59,14.603896103896108,-28791.97402597404,0.1637,0.13622691093547626,-5.6816069,144.2489081
Papua New Guinea,Female 60+,0.573320255026974,-1111.3624325649828,0.2159,0.10702654823735104,-5.6816069,144.2489081
Papua New Guinea,Male 0-4,3.4300414682844416,-6748.926432191674,0.01,0.0,-5.6816069,144.2489081
Papua New Guinea,Male 5-17,12.52873563218391,-24669.781609195405,0.01,0.0,-5.6816069,144.2489081
Papua New Guinea,Male 18-59,16.27621483375959,-32147.484654731456,0.01,0.0,-5.6816069,144.2489081
Papua New Guinea,Male 60+,1.1722919937205647,-2311.1483516483513,0.07669999999999999,0.0858813613583933,-5.6816069,144.2489081
Paraguay,Female 0-4,0.18403490759753605,-368.80492813141706,0.1782,0.8705435918058405,-23.3165935,-58.1693445
Paraguay,Female 5-17,0.7519280205655523,-1501.267352185089,0.126,0.8789631571566882,-23.3165935,-58.1693445
Paraguay,Female 18-59,2.7009580291970803,-5399.778968978103,0.2217,0.9882787099978126,-23.3165935,-58.1693445
Paraguay,Female 60+,0.18677425703601652,-373.43042708128326,0.1434,0.8730274338243627,-23.3165935,-58.1693445
Paraguay,Male 0-4,0.1850626740947075,-370.9119080779944,0.1144,0.8750881233220851,-23.3165935,-58.1693445
Paraguay,Male 5-17,0.8737067427755972,-1748.893685337138,0.0999,0.9654628092510488,-23.3165935,-58.1693445
Paraguay,Male 18-59,5.15075034106412,-10295.6309686221,0.0912,0.9959212279818884,-23.3165935,-58.1693445
Paraguay,Male 60+,0.07210300429184548,-143.90643776824032,0.15789999999999998,0.731356628414585,-23.3165935,-58.1693445
Peru,Female 0-4,95.64689265536724,-192008.1101694916,0.1144,0.14648862674095264,-6.8699697,-75.0458515
Peru,Female 5-17,185.26864506052326,-371836.8332682546,0.01,0.0,-6.8699697,-75.0458515
Peru,Female 18-59,2217.9453088165947,-4454646.123055161,0.01,0.0,-6.8699697,-75.0458515
Peru,Female 60+,39.797592174567335,-79976.6328066215,0.01,0.0,-6.8699697,-75.0458515
Peru,Male 0-4,157.9157261098571,-317445.14823175326,0.01,0.0,-6.8699697,-75.0458515
Peru,Male 5-17,174.98394495412842,-351210.5940366973,0.01,0.0,-6.8699697,-75.0458515
Peru,Male 18-59,3156.1108562691143,-6335685.064984713,0.01,0.0,-6.8699697,-75.0458515
Peru,Male 60+,16.538647342995173,-33123.342995169085,0.01,0.0,-6.8699697,-75.0458515
Philippines,Female 0-4,12.509925558312652,-25093.630272952847,0.1289,0.7378835594555657,12.7503486,122.7312101
Philippines,Female 5-17,33.48263027295285,-67164.6470223325,0.08539999999999999,0.6994614138549312,12.7503486,122.7312101
Philippines,Female 18-59,68.03990988091408,-136505.94206630194,0.1376,0.7020434732344558,12.7503486,122.7312101
Philippines,Female 60+,6.76576955424727,-13574.353238015145,0.1637,0.9073355584305348,12.7503486,122.7312101
Philippines,Male 0-4,13.156327543424316,-26390.17679900744,0.1318,0.8551621200863397,12.7503486,122.7312101
Philippines,Male 5-17,32.78535980148883,-65763.37034739452,0.08829999999999999,0.5102676442178036,12.7503486,122.7312101
Philippines,Male 18-59,74.42714932126695,-149231.4374057315,0.126,0.7522788458653726,12.7503486,122.7312101
Philippines,Male 60+,9.160354552780015,-18376.59307010475,0.2043,0.9050808340418109,12.7503486,122.7312101
Poland,Female 0-4,12.494721514379325,-25056.42883145249,0.2101,0.9467097023083078,52.215933,19.134422
Poland,Female 5-17,24.762886597938145,-49658.73969072165,0.2101,0.9689056804259352,52.215933,19.134422
Poland,Female 18-59,28.06800618238022,-56279.155001104,0.07379999999999999,0.8701769559089862,52.215933,19.134422
Poland,Female 60+,0.5312719606465214,-1064.7364722417426,0.15789999999999998,0.8381486461994354,52.215933,19.134422
Poland,Male 0-4,13.370942812982992,-26809.209096930877,0.1115,0.9730538565090314,52.215933,19.134422
Poland,Male 5-17,27.07194244604317,-54296.59933591589,0.16949999999999998,0.9412488998813,52.215933,19.134422
